Case_ID,Activity,Timestamp,Priority,Category,Agent
TKT-1248,Customer Verification,2024-06-01 00:04:11.585116,Low,Network,Agent2
TKT-1248,Ticket Closed,2024-06-01 01:02:50.200139,Low,Network,Agent11
TKT-1249,Ticket Created,2024-07-24 00:00:00.000000,Medium,Network,Agent11
TKT-1249,Initial Triage,2024-07-24 00:30:00.276470,Medium,Network,Agent3
TKT-1249,Assigned to Agent,2024-07-24 03:59:46.500105,Medium,Network,Agent3
TKT-1249,Investigation Started,2024-07-24 05:00:54.040127,Medium,Network,Agent14
TKT-1249,Awaiting Customer Response,2024-07-28 14:43:31.734290,Medium,Network,Agent11
TKT-1249,Solution Proposed,2024-07-28 19:50:36.649864,Medium,Network,Agent5
TKT-1249,Solution Implemented,2024-07-29 05:02:45.500782,Medium,Network,Agent6
TKT-1249,Customer Verification,2024-07-31 17:46:53.254916,Medium,Network,Agent6
TKT-1249,Ticket Closed,2024-07-31 19:16:51.101368,Medium,Network,Agent5
TKT-1250,Ticket Created,2024-03-12 00:00:00.000000,Medium,Hardware,Agent7
TKT-1250,Initial Triage,2024-03-12 01:42:00.426396,Medium,Hardware,Agent12
TKT-1250,Assigned to Agent,2024-03-12 03:22:35.876220,Medium,Hardware,Agent11
TKT-1250,Investigation Started,2024-03-12 06:46:50.384336,Medium,Hardware,Agent6
TKT-1250,Awaiting Customer Response,2024-03-15 09:50:25.266840,Medium,Hardware,Agent10
TKT-1250,Solution Proposed,2024-03-15 11:10:09.878532,Medium,Hardware,Agent4
TKT-1250,Solution Implemented,2024-03-15 21:19:38.686779,Medium,Hardware,Agent1
TKT-1250,Customer Verification,2024-03-17 04:31:44.587156,Medium,Hardware,Agent5
TKT-1250,Ticket Closed,2024-03-17 05:29:15.604526,Medium,Hardware,Agent1
TKT-1251,Ticket Created,2024-11-21 00:00:00.000000,Medium,Access,Agent8
TKT-1251,Initial Triage,2024-11-21 01:17:17.154912,Medium,Access,Agent3
TKT-1251,Assigned to Agent,2024-11-21 04:50:26.855953,Medium,Access,Agent12
TKT-1251,Investigation Started,2024-11-21 05:47:23.761817,Medium,Access,Agent11
TKT-1251,Awaiting Customer Response,2024-11-24 12:45:49.131854,Medium,Access,Agent4
TKT-1251,Solution Proposed,2024-11-24 17:31:51.629846,Medium,Access,Agent4
TKT-1251,Solution Implemented,2024-11-25 01:29:38.890353,Medium,Access,Agent3
TKT-1251,Customer Verification,2024-11-27 09:18:32.715291,Medium,Access,Agent13
TKT-1251,Ticket Closed,2024-11-27 10:58:46.593750,Medium,Access,Agent13
TKT-1252,Ticket Created,2024-02-21 00:00:00.000000,Low,Access,Agent5
TKT-1252,Initial Triage,2024-02-21 02:29:28.576678,Low,Access,Agent11
TKT-1252,Assigned to Agent,2024-02-21 04:51:53.968739,Low,Access,Agent4
TKT-1252,Investigation Started,2024-02-21 07:17:37.210751,Low,Access,Agent10
TKT-1252,Awaiting Customer Response,2024-02-24 05:13:43.724580,Low,Access,Agent11
TKT-1252,Solution Proposed,2024-02-24 07:37:04.937518,Low,Access,Agent9
TKT-1252,Solution Implemented,2024-02-24 10:49:20.958232,Low,Access,Agent3
TKT-1252,Customer Verification,2024-02-27 00:46:03.069849,Low,Access,Agent3
TKT-1252,Ticket Closed,2024-02-27 02:08:45.243342,Low,Access,Agent7
TKT-1253,Ticket Created,2024-02-11 00:00:00.000000,Low,Software,Agent11
TKT-1253,Initial Triage,2024-02-11 02:49:52.901304,Low,Software,Agent2
TKT-1253,Assigned to Agent,2024-02-11 07:19:05.775881,Low,Software,Agent6
TKT-1253,Investigation Started,2024-02-11 08:42:04.906162,Low,Software,Agent6
TKT-1253,Awaiting Customer Response,2024-02-11 12:14:26.008514,Low,Software,Agent3
TKT-1253,Solution Proposed,2024-02-11 17:17:24.648079,Low,Software,Agent11
TKT-1253,Solution Implemented,2024-02-11 21:11:23.339296,Low,Software,Agent8
TKT-1253,Customer Verification,2024-02-12 13:40:05.240409,Low,Software,Agent7
TKT-1253,Ticket Closed,2024-02-12 14:52:02.621001,Low,Software,Agent9
TKT-1254,Ticket Created,2024-02-20 00:00:00.000000,High,Access,Agent5
TKT-1254,Initial Triage,2024-02-20 01:49:27.425695,High,Access,Agent5
TKT-1254,Assigned to Agent,2024-02-20 05:02:04.909106,High,Access,Agent9
TKT-1254,Investigation Started,2024-02-20 08:56:52.176803,High,Access,Agent13
TKT-1254,Awaiting Customer Response,2024-02-20 14:15:40.856678,High,Access,Agent6
TKT-1254,Solution Proposed,2024-02-20 18:24:07.008240,High,Access,Agent1
TKT-1254,Solution Implemented,2024-02-21 05:52:02.701541,High,Access,Agent10
TKT-1254,Customer Verification,2024-02-22 18:36:15.122753,High,Access,Agent6
TKT-1254,Ticket Closed,2024-02-22 19:55:47.670349,High,Access,Agent13
TKT-1255,Ticket Created,2024-08-22 00:00:00.000000,Low,Access,Agent9
TKT-1255,Initial Triage,2024-08-22 01:26:40.552924,Low,Access,Agent6
TKT-1255,Assigned to Agent,2024-08-22 05:42:42.100887,Low,Access,Agent1
TKT-1255,Investigation Started,2024-08-22 07:58:56.839731,Low,Access,Agent14
TKT-1255,Awaiting Customer Response,2024-08-25 07:54:55.937874,Low,Access,Agent3
TKT-1255,Solution Proposed,2024-08-25 11:10:27.248442,Low,Access,Agent14
TKT-1255,Solution Implemented,2024-08-26 02:20:56.080748,Low,Access,Agent13
TKT-1255,Customer Verification,2024-08-26 21:15:27.655281,Low,Access,Agent8
TKT-1255,Ticket Closed,2024-08-26 23:14:11.004014,Low,Access,Agent6
TKT-1256,Ticket Created,2024-03-04 00:00:00.000000,Medium,Email,Agent6
TKT-1256,Initial Triage,2024-03-04 02:07:14.101219,Medium,Email,Agent6
TKT-1256,Assigned to Agent,2024-03-04 06:18:29.756233,Medium,Email,Agent9
TKT-1256,Investigation Started,2024-03-04 10:06:00.106039,Medium,Email,Agent6
TKT-1256,Awaiting Customer Response,2024-03-06 05:04:24.220675,Medium,Email,Agent10
TKT-1256,Solution Proposed,2024-03-06 08:27:37.712086,Medium,Email,Agent7
TKT-1256,Solution Implemented,2024-03-06 17:48:50.736393,Medium,Email,Agent2
TKT-1256,Customer Verification,2024-03-08 05:54:06.480676,Medium,Email,Agent4
TKT-1256,Ticket Closed,2024-03-08 06:50:52.232945,Medium,Email,Agent12
TKT-1257,Ticket Created,2024-01-04 00:00:00.000000,Medium,Software,Agent1
TKT-1257,Initial Triage,2024-01-04 02:02:59.717084,Medium,Software,Agent6
TKT-1257,Assigned to Agent,2024-01-04 03:27:35.562777,Medium,Software,Agent1
TKT-1257,Investigation Started,2024-01-04 04:06:24.310102,Medium,Software,Agent2
TKT-1257,Awaiting Customer Response,2024-01-04 11:52:35.648149,Medium,Software,Agent13
TKT-1257,Solution Proposed,2024-01-04 14:08:52.350315,Medium,Software,Agent4
TKT-1257,Solution Implemented,2024-01-04 23:42:42.406532,Medium,Software,Agent11
TKT-1257,Customer Verification,2024-01-07 04:24:55.053801,Medium,Software,Agent14
TKT-1257,Ticket Closed,2024-01-07 05:08:16.199622,Medium,Software,Agent12
TKT-1258,Ticket Created,2024-02-16 00:00:00.000000,Low,Network,Agent11
TKT-1258,Initial Triage,2024-02-16 01:34:54.943359,Low,Network,Agent4
TKT-1258,Assigned to Agent,2024-02-16 06:52:57.823546,Low,Network,Agent7
TKT-1258,Investigation Started,2024-02-16 10:40:16.387768,Low,Network,Agent10
TKT-1258,Awaiting Customer Response,2024-02-19 10:54:37.234799,Low,Network,Agent14
TKT-1258,Solution Proposed,2024-02-19 12:18:40.596422,Low,Network,Agent11
TKT-1258,Solution Implemented,2024-02-20 01:23:27.647848,Low,Network,Agent12
TKT-1258,Customer Verification,2024-02-22 15:06:36.675570,Low,Network,Agent2
TKT-1258,Ticket Closed,2024-02-22 16:04:14.325894,Low,Network,Agent7
TKT-1259,Ticket Created,2024-12-11 00:00:00.000000,Medium,Software,Agent7
TKT-1259,Initial Triage,2024-12-11 01:18:51.163219,Medium,Software,Agent6
TKT-1259,Assigned to Agent,2024-12-11 07:22:07.228037,Medium,Software,Agent8
TKT-1259,Investigation Started,2024-12-11 10:40:28.450131,Medium,Software,Agent3
TKT-1259,Awaiting Customer Response,2024-12-14 18:24:59.440205,Medium,Software,Agent5
TKT-1259,Solution Proposed,2024-12-14 19:28:08.325746,Medium,Software,Agent10
TKT-1259,Solution Implemented,2024-12-15 04:12:24.734487,Medium,Software,Agent5
TKT-1259,Customer Verification,2024-12-17 15:21:44.594148,Medium,Software,Agent14
TKT-1259,Ticket Closed,2024-12-17 15:53:43.751351,Medium,Software,Agent9
TKT-1260,Ticket Created,2024-09-03 00:00:00.000000,High,Access,Agent13
TKT-1260,Initial Triage,2024-09-03 01:12:03.012773,High,Access,Agent14
TKT-1260,Assigned to Agent,2024-09-03 04:39:41.877726,High,Access,Agent2
TKT-1260,Investigation Started,2024-09-03 07:24:55.730627,High,Access,Agent5
TKT-1260,Awaiting Customer Response,2024-09-04 19:37:00.191246,High,Access,Agent7
TKT-1260,Solution Proposed,2024-09-05 01:07:43.450216,High,Access,Agent12
TKT-1260,Solution Implemented,2024-09-05 13:39:30.736673,High,Access,Agent10
TKT-1260,Customer Verification,2024-09-07 04:12:47.443394,High,Access,Agent11
TKT-1260,Ticket Closed,2024-09-07 05:00:30.637902,High,Access,Agent11
TKT-1261,Ticket Created,2024-07-14 00:00:00.000000,High,Software,Agent1
TKT-1261,Initial Triage,2024-07-14 01:45:31.922834,High,Software,Agent8
TKT-1261,Assigned to Agent,2024-07-14 06:38:30.035859,High,Software,Agent12
TKT-1261,Investigation Started,2024-07-14 10:24:55.800691,High,Software,Agent10
TKT-1261,Awaiting Customer Response,2024-07-14 18:24:04.068447,High,Software,Agent7
TKT-1261,Solution Proposed,2024-07-14 20:38:17.263894,High,Software,Agent14
TKT-1261,Solution Implemented,2024-07-15 00:56:34.536678,High,Software,Agent12
TKT-1261,Customer Verification,2024-07-15 13:48:10.012345,High,Software,Agent1
TKT-1261,Ticket Closed,2024-07-15 15:09:36.693652,High,Software,Agent13
TKT-1262,Ticket Created,2024-08-02 00:00:00.000000,High,Email,Agent5
TKT-1262,Initial Triage,2024-08-02 02:24:33.230424,High,Email,Agent11
TKT-1262,Assigned to Agent,2024-08-02 04:59:47.900582,High,Email,Agent7
TKT-1262,Investigation Started,2024-08-02 06:48:17.882754,High,Email,Agent7
TKT-1262,Awaiting Customer Response,2024-08-03 22:29:17.434456,High,Email,Agent3
TKT-1262,Solution Proposed,2024-08-04 03:11:58.718143,High,Email,Agent13
TKT-1262,Solution Implemented,2024-08-04 10:36:48.753818,High,Email,Agent6
TKT-1262,Customer Verification,2024-08-05 21:43:10.916028,High,Email,Agent6
TKT-1262,Ticket Closed,2024-08-05 22:59:14.136242,High,Email,Agent3
TKT-1263,Ticket Created,2024-12-05 00:00:00.000000,High,Software,Agent4
TKT-1263,Initial Triage,2024-12-05 00:31:06.007358,High,Software,Agent3
TKT-1263,Assigned to Agent,2024-12-05 02:00:59.130466,High,Software,Agent7
TKT-1263,Investigation Started,2024-12-05 04:20:16.792958,High,Software,Agent3
TKT-1263,Awaiting Customer Response,2024-12-05 11:55:00.245282,High,Software,Agent13
TKT-1263,Solution Proposed,2024-12-05 13:29:03.976844,High,Software,Agent7
TKT-1263,Solution Implemented,2024-12-05 16:51:23.564157,High,Software,Agent6
TKT-1263,Customer Verification,2024-12-08 06:11:48.812232,High,Software,Agent6
TKT-1263,Ticket Closed,2024-12-08 07:30:31.670831,High,Software,Agent5
TKT-1264,Ticket Created,2024-07-26 00:00:00.000000,Medium,Software,Agent14
TKT-1264,Initial Triage,2024-07-26 01:38:08.505571,Medium,Software,Agent1
TKT-1264,Assigned to Agent,2024-07-26 03:10:33.631333,Medium,Software,Agent12
TKT-1264,Investigation Started,2024-07-26 07:07:12.428413,Medium,Software,Agent12
TKT-1264,Awaiting Customer Response,2024-07-29 08:54:07.348016,Medium,Software,Agent9
TKT-1264,Solution Proposed,2024-07-29 10:43:56.695358,Medium,Software,Agent7
TKT-1264,Solution Implemented,2024-07-30 02:35:07.764161,Medium,Software,Agent5
TKT-1264,Customer Verification,2024-08-01 23:31:27.588243,Medium,Software,Agent2
TKT-1264,Ticket Closed,2024-08-02 01:24:59.067694,Medium,Software,Agent11
TKT-1265,Ticket Created,2024-11-10 00:00:00.000000,Medium,Software,Agent12
TKT-1265,Initial Triage,2024-11-10 00:55:28.853350,Medium,Software,Agent12
TKT-1265,Assigned to Agent,2024-11-10 06:25:02.705173,Medium,Software,Agent11
TKT-1265,Investigation Started,2024-11-10 09:35:53.947016,Medium,Software,Agent9
TKT-1265,Awaiting Customer Response,2024-11-11 11:54:10.090514,Medium,Software,Agent1
TKT-1265,Solution Proposed,2024-11-11 13:00:50.023190,Medium,Software,Agent9
TKT-1265,Solution Implemented,2024-11-11 16:23:30.602321,Medium,Software,Agent3
TKT-1265,Customer Verification,2024-11-14 14:27:35.993653,Medium,Software,Agent6
TKT-1265,Ticket Closed,2024-11-14 16:03:10.737588,Medium,Software,Agent7
TKT-1266,Ticket Created,2024-07-15 00:00:00.000000,Medium,Email,Agent9
TKT-1266,Initial Triage,2024-07-15 00:37:38.773893,Medium,Email,Agent2
TKT-1266,Assigned to Agent,2024-07-15 07:12:36.127834,Medium,Email,Agent2
TKT-1266,Investigation Started,2024-07-15 09:46:01.110264,Medium,Email,Agent13
TKT-1266,Awaiting Customer Response,2024-07-20 02:19:14.398696,Medium,Email,Agent13
TKT-1266,Solution Proposed,2024-07-20 04:43:25.213334,Medium,Email,Agent9
TKT-1266,Solution Implemented,2024-07-20 15:47:17.093548,Medium,Email,Agent3
TKT-1266,Customer Verification,2024-07-23 15:20:20.251503,Medium,Email,Agent5
TKT-1266,Ticket Closed,2024-07-23 16:52:11.647541,Medium,Email,Agent14
TKT-1267,Ticket Created,2024-08-03 00:00:00.000000,High,Access,Agent9
TKT-1267,Initial Triage,2024-08-03 02:04:36.457000,High,Access,Agent11
TKT-1267,Assigned to Agent,2024-08-03 09:55:27.617847,High,Access,Agent7
TKT-1267,Investigation Started,2024-08-03 10:28:57.733097,High,Access,Agent3
TKT-1267,Awaiting Customer Response,2024-08-07 08:38:46.524597,High,Access,Agent12
TKT-1267,Solution Proposed,2024-08-07 13:18:14.642749,High,Access,Agent1
TKT-1267,Solution Implemented,2024-08-08 02:57:38.276125,High,Access,Agent11
TKT-1267,Customer Verification,2024-08-08 19:02:20.508886,High,Access,Agent14
TKT-1267,Ticket Closed,2024-08-08 19:37:42.442443,High,Access,Agent10
TKT-1268,Ticket Created,2024-06-16 00:00:00.000000,High,Network,Agent6
TKT-1268,Initial Triage,2024-06-16 01:30:24.655363,High,Network,Agent7
TKT-1268,Assigned to Agent,2024-06-16 06:29:12.172204,High,Network,Agent6
TKT-1268,Investigation Started,2024-06-16 07:27:35.910357,High,Network,Agent3
TKT-1268,Awaiting Customer Response,2024-06-17 20:13:44.096859,High,Network,Agent12
TKT-1268,Solution Proposed,2024-06-18 00:52:47.219019,High,Network,Agent6
TKT-1268,Solution Implemented,2024-06-18 15:11:39.134453,High,Network,Agent8
TKT-1268,Customer Verification,2024-06-19 10:50:54.292160,High,Network,Agent9
TKT-1268,Ticket Closed,2024-06-19 11:39:39.195266,High,Network,Agent7
TKT-1269,Ticket Created,2024-12-28 00:00:00.000000,Medium,Network,Agent7
TKT-1269,Initial Triage,2024-12-28 01:58:21.180819,Medium,Network,Agent13
TKT-1269,Assigned to Agent,2024-12-28 07:07:44.452744,Medium,Network,Agent7
TKT-1269,Investigation Started,2024-12-28 08:28:56.357159,Medium,Network,Agent5
TKT-1269,Awaiting Customer Response,2024-12-31 13:36:56.203017,Medium,Network,Agent13
TKT-1269,Solution Proposed,2024-12-31 15:44:19.046938,Medium,Network,Agent8
TKT-1269,Solution Implemented,2025-01-01 04:07:49.525108,Medium,Network,Agent8
TKT-1269,Customer Verification,2025-01-02 07:24:10.282379,Medium,Network,Agent7
TKT-1269,Ticket Closed,2025-01-02 09:04:23.430681,Medium,Network,Agent4
TKT-1270,Ticket Created,2024-05-16 00:00:00.000000,Medium,Network,Agent5
TKT-1270,Initial Triage,2024-05-16 01:55:06.518497,Medium,Network,Agent5
TKT-1270,Assigned to Agent,2024-05-16 08:03:49.153189,Medium,Network,Agent13
TKT-1270,Investigation Started,2024-05-16 10:16:20.191898,Medium,Network,Agent7
TKT-1270,Awaiting Customer Response,2024-05-21 01:49:13.424197,Medium,Network,Agent12
TKT-1270,Solution Proposed,2024-05-21 05:49:00.811363,Medium,Network,Agent9
TKT-1270,Solution Implemented,2024-05-21 10:22:31.470129,Medium,Network,Agent10
TKT-1270,Customer Verification,2024-05-21 22:45:47.771412,Medium,Network,Agent6
TKT-1270,Ticket Closed,2024-05-22 00:37:31.052895,Medium,Network,Agent13
TKT-1271,Ticket Created,2024-03-15 00:00:00.000000,High,Email,Agent14
TKT-1271,Initial Triage,2024-03-15 00:45:42.083735,High,Email,Agent3
TKT-1271,Assigned to Agent,2024-03-15 02:58:57.197266,High,Email,Agent3
TKT-1271,Investigation Started,2024-03-15 03:41:44.561623,High,Email,Agent3
TKT-1271,Awaiting Customer Response,2024-03-15 11:12:03.702124,High,Email,Agent13
TKT-1271,Solution Proposed,2024-03-15 12:49:40.458410,High,Email,Agent3
TKT-1271,Solution Implemented,2024-03-16 03:22:47.821197,High,Email,Agent4
TKT-1271,Customer Verification,2024-03-17 07:54:43.719699,High,Email,Agent1
TKT-1271,Ticket Closed,2024-03-17 09:42:16.710076,High,Email,Agent11
TKT-1272,Ticket Created,2024-08-08 00:00:00.000000,Medium,Software,Agent3
TKT-1272,Initial Triage,2024-08-08 02:31:15.553941,Medium,Software,Agent9
TKT-1272,Assigned to Agent,2024-08-08 08:46:12.024209,Medium,Software,Agent3
TKT-1272,Investigation Started,2024-08-08 10:09:54.394849,Medium,Software,Agent10
TKT-1272,Awaiting Customer Response,2024-08-10 11:58:10.850603,Medium,Software,Agent12
TKT-1272,Solution Proposed,2024-08-10 16:55:23.290437,Medium,Software,Agent2
TKT-1272,Solution Implemented,2024-08-10 23:12:46.629084,Medium,Software,Agent13
TKT-1272,Customer Verification,2024-08-12 22:51:21.313646,Medium,Software,Agent5
TKT-1272,Ticket Closed,2024-08-12 23:59:44.412281,Medium,Software,Agent9
TKT-1273,Ticket Created,2024-01-10 00:00:00.000000,Low,Software,Agent14
TKT-1273,Initial Triage,2024-01-10 02:17:14.095807,Low,Software,Agent2
TKT-1273,Assigned to Agent,2024-01-10 05:16:12.862775,Low,Software,Agent4
TKT-1273,Investigation Started,2024-01-10 07:01:53.593979,Low,Software,Agent4
TKT-1273,Awaiting Customer Response,2024-01-10 15:43:13.149096,Low,Software,Agent9
TKT-1273,Solution Proposed,2024-01-10 18:11:16.775360,Low,Software,Agent1
TKT-1273,Solution Implemented,2024-01-10 20:28:11.722947,Low,Software,Agent3
TKT-1273,Customer Verification,2024-01-12 17:54:51.195239,Low,Software,Agent5
TKT-1273,Ticket Closed,2024-01-12 19:06:07.195475,Low,Software,Agent4
TKT-1274,Ticket Created,2024-04-02 00:00:00.000000,High,Software,Agent13
TKT-1274,Initial Triage,2024-04-02 00:32:50.508630,High,Software,Agent13
TKT-1274,Assigned to Agent,2024-04-02 06:35:18.476645,High,Software,Agent9
TKT-1274,Investigation Started,2024-04-02 10:10:03.356914,High,Software,Agent14
TKT-1274,Awaiting Customer Response,2024-04-03 23:22:48.193122,High,Software,Agent11
TKT-1274,Solution Proposed,2024-04-04 01:28:59.912195,High,Software,Agent13
TKT-1274,Solution Implemented,2024-04-04 03:49:40.658581,High,Software,Agent4
TKT-1274,Customer Verification,2024-04-05 21:49:53.242566,High,Software,Agent12
TKT-1274,Ticket Closed,2024-04-05 22:51:58.727726,High,Software,Agent12
TKT-1275,Ticket Created,2024-07-17 00:00:00.000000,High,Access,Agent2
TKT-1275,Initial Triage,2024-07-17 02:12:04.315163,High,Access,Agent12
TKT-1275,Assigned to Agent,2024-07-17 04:40:08.510154,High,Access,Agent8
TKT-1275,Investigation Started,2024-07-17 07:58:55.826128,High,Access,Agent5
TKT-1275,Awaiting Customer Response,2024-07-17 13:00:57.705699,High,Access,Agent3
TKT-1275,Solution Proposed,2024-07-17 18:26:50.893595,High,Access,Agent9
TKT-1275,Solution Implemented,2024-07-17 22:34:25.956681,High,Access,Agent4
TKT-1275,Customer Verification,2024-07-19 10:11:13.909280,High,Access,Agent1
TKT-1275,Ticket Closed,2024-07-19 10:57:39.182700,High,Access,Agent9
TKT-1276,Ticket Created,2024-04-15 00:00:00.000000,High,Access,Agent7
TKT-1276,Initial Triage,2024-04-15 01:45:40.103475,High,Access,Agent10
TKT-1276,Assigned to Agent,2024-04-15 03:47:30.225750,High,Access,Agent11
TKT-1276,Investigation Started,2024-04-15 06:32:59.979806,High,Access,Agent5
TKT-1276,Awaiting Customer Response,2024-04-17 21:27:40.424446,High,Access,Agent3
TKT-1276,Solution Proposed,2024-04-18 01:04:41.753777,High,Access,Agent14
TKT-1276,Solution Implemented,2024-04-18 14:02:44.469665,High,Access,Agent8
TKT-1276,Customer Verification,2024-04-21 03:33:30.125857,High,Access,Agent9
TKT-1276,Ticket Closed,2024-04-21 04:32:38.272315,High,Access,Agent3
TKT-1277,Ticket Created,2024-12-23 00:00:00.000000,High,Hardware,Agent4
TKT-1277,Initial Triage,2024-12-23 01:26:30.087964,High,Hardware,Agent3
TKT-1277,Assigned to Agent,2024-12-23 07:57:26.935330,High,Hardware,Agent6
TKT-1277,Investigation Started,2024-12-23 08:50:20.506887,High,Hardware,Agent8
TKT-1277,Awaiting Customer Response,2024-12-26 18:26:09.398702,High,Hardware,Agent3
TKT-1277,Solution Proposed,2024-12-26 23:48:48.194409,High,Hardware,Agent13
TKT-1277,Solution Implemented,2024-12-27 13:50:06.579720,High,Hardware,Agent11
TKT-1277,Customer Verification,2024-12-30 00:56:24.649684,High,Hardware,Agent4
TKT-1277,Ticket Closed,2024-12-30 01:39:36.803300,High,Hardware,Agent8
TKT-1278,Ticket Created,2024-05-05 00:00:00.000000,Low,Email,Agent9
TKT-1278,Initial Triage,2024-05-05 00:38:03.950805,Low,Email,Agent14
TKT-1278,Assigned to Agent,2024-05-05 06:09:16.221897,Low,Email,Agent10
TKT-1278,Investigation Started,2024-05-05 07:30:25.218083,Low,Email,Agent14
